Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
16.420,33.634,15.022,122.488
16.430,33.763,14.936,122.477
16.440,33.890,14.849,122.466
16.450,34.017,14.762,122.454
16.460,34.143,14.675,122.443
16.470,34.268,14.587,122.432
16.480,34.392,14.498,122.420
16.490,34.516,14.408,122.409
16.500,34.638,14.318,122.397
16.510,34.760,14.228,122.386
16.520,34.882,14.137,122.375
16.530,35.002,14.045,122.363
16.540,35.121,13.953,122.352
16.550,35.240,13.860,122.340
16.560,35.357,13.766,122.328
16.570,35.474,13.673,122.317
16.580,35.590,13.578,122.305
16.590,35.705,13.483,122.293
16.600,35.819,13.388,122.281
16.610,35.932,13.292,122.269
16.620,36.044,13.195,122.258
16.630,36.156,13.098,122.246
16.640,36.266,13.000,122.234
16.650,36.376,12.902,122.222
16.660,36.484,12.804,122.210
16.670,36.592,12.705,122.198
16.680,36.699,12.605,122.185
16.690,36.805,12.505,122.173
16.700,36.910,12.405,122.161
16.710,37.014,12.303,122.149
16.720,37.117,12.202,122.136
16.730,37.219,12.100,122.124
16.740,37.320,11.997,122.112
16.750,37.420,11.894,122.099
16.760,37.519,11.791,122.087
16.770,37.618,11.687,122.074
16.780,37.715,11.582,122.062
16.790,37.812,11.477,122.049
16.800,37.907,11.372,122.036
16.810,38.002,11.266,122.023
16.820,38.095,11.159,122.011
16.830,38.187,11.053,121.998
16.840,38.279,10.946,121.985
16.850,38.369,10.838,121.972
16.860,38.459,10.730,121.959
16.870,38.547,10.622,121.946
16.880,38.634,10.513,121.933
16.890,38.721,10.404,121.920
16.900,38.806,10.294,121.906
16.910,38.890,10.184,121.893
16.920,38.974,10.073,121.880
16.930,39.056,9.962,121.866
16.940,39.138,9.851,121.853
16.950,39.218,9.739,121.839
16.960,39.297,9.627,121.826
16.970,39.375,9.515,121.812
16.980,39.452,9.402,121.799
16.990,39.528,9.289,121.785
17.000,39.603,9.175,121.771
17.010,39.677,9.061,121.757
17.020,39.750,8.947,121.743
17.030,39.822,8.832,121.729
17.040,39.893,8.717,121.715
17.050,39.962,8.601,121.701
17.060,40.031,8.486,121.687
17.070,40.098,8.370,121.673
17.080,40.165,8.254,121.658
17.090,40.230,8.137,121.644
17.100,40.294,8.020,121.630
17.110,40.357,7.903,121.615
17.120,40.419,7.785,121.600
17.130,40.480,7.667,121.586
17.140,40.540,7.548,121.571
17.150,40.599,7.430,121.556
17.160,40.657,7.311,121.542
17.170,40.713,7.191,121.527
17.180,40.769,7.072,121.512
17.190,40.823,6.952,121.497
17.200,40.876,6.832,121.482
17.210,40.928,6.712,121.466
17.220,40.979,6.591,121.451
17.230,41.029,6.470,121.436
17.240,41.078,6.349,121.421
17.250,41.125,6.228,121.405
17.260,41.172,6.106,121.390
17.270,41.217,5.984,121.374
17.280,41.261,5.862,121.358
17.290,41.304,5.740,121.343
17.300,41.346,5.618,121.327
17.310,41.387,5.495,121.311
17.320,41.426,5.372,121.295
17.330,41.465,5.248,121.279
17.340,41.502,5.125,121.263
17.350,41.538,5.001,121.247
17.360,41.573,4.877,121.231
17.370,41.607,4.753,121.214
17.380,41.640,4.629,121.198
17.390,41.671,4.504,121.181
17.400,41.701,4.380,121.165
17.410,41.731,4.255,121.148
17.420,41.759,4.130,121.132
17.430,41.785,4.005,121.115
17.440,41.811,3.880,121.098
17.450,41.836,3.754,121.081
17.460,41.859,3.628,121.064
17.470,41.881,3.503,121.047
17.480,41.902,3.377,121.030
17.490,41.922,3.251,121.013
17.500,41.941,3.125,120.996
17.510,41.958,2.998,120.978
17.520,41.974,2.872,120.961
17.530,41.989,2.745,120.944
17.540,42.003,2.619,120.926
17.550,42.016,2.492,120.908
17.560,42.028,2.365,120.891
17.570,42.038,2.238,120.873
17.580,42.047,2.111,120.855
17.590,42.055,1.984,120.837
17.600,42.062,1.857,120.819
17.610,42.068,1.730,120.801
17.620,42.072,1.602,120.783
17.630,42.075,1.475,120.765
17.640,42.077,1.347,120.747
17.650,42.078,1.220,120.728
17.660,42.078,1.092,120.710
17.670,42.076,0.965,120.691
17.680,42.074,0.837,120.673
17.690,42.070,0.709,120.654
17.700,42.065,0.582,120.636
17.710,42.058,0.454,120.617
17.720,42.051,0.326,120.598
17.730,42.042,0.198,120.579
17.740,42.032,0.071,120.560
17.750,42.021,-0.057,120.541
17.760,42.009,-0.185,120.522
17.770,41.996,-0.312,120.503
17.780,41.981,-0.440,120.484
17.790,41.965,-0.567,120.464
17.800,41.948,-0.695,120.445
17.810,41.930,-0.822,120.426
17.820,41.911,-0.950,120.406
17.830,41.890,-1.077,120.387
17.840,41.868,-1.205,120.367
17.850,41.846,-1.332,120.347
17.860,41.821,-1.459,120.328
17.870,41.796,-1.587,120.308
17.880,41.770,-1.714,120.288
17.890,41.742,-1.841,120.268
17.900,41.713,-1.968,120.248
17.910,41.683,-2.095,120.228
17.920,41.652,-2.222,120.208
17.930,41.619,-2.349,120.188
17.940,41.586,-2.475,120.168
17.950,41.551,-2.602,120.147
17.960,41.515,-2.728,120.127
17.970,41.478,-2.855,120.107
17.980,41.440,-2.981,120.086
17.990,41.400,-3.107,120.066
18.000,41.359,-3.233,120.045
18.010,41.318,-3.359,120.024
18.020,41.275,-3.485,120.004
18.030,41.230,-3.611,119.983
18.040,41.185,-3.736,119.962
18.050,41.138,-3.862,119.941
18.060,41.091,-3.987,119.920
18.070,41.042,-4.112,119.899
18.080,40.992,-4.237,119.878
18.090,40.940,-4.362,119.857
18.100,40.888,-4.486,119.836
18.110,40.835,-4.611,119.815
18.120,40.780,-4.735,119.794
18.130,40.724,-4.859,119.773
18.140,40.667,-4.983,119.751
18.150,40.609,-5.106,119.730
18.160,40.549,-5.230,119.709
18.170,40.489,-5.353,119.687
18.180,40.427,-5.476,119.666
18.190,40.364,-5.599,119.644
18.200,40.301,-5.722,119.623
18.210,40.235,-5.844,119.601
18.220,40.169,-5.966,119.580
18.230,40.102,-6.088,119.558
18.240,40.033,-6.210,119.536
18.250,39.964,-6.331,119.515
18.260,39.893,-6.452,119.493
18.270,39.821,-6.573,119.471
18.280,39.748,-6.694,119.449
18.290,39.674,-6.814,119.427
18.300,39.599,-6.935,119.406
18.310,39.522,-7.054,119.384
18.320,39.445,-7.174,119.362
18.330,39.366,-7.293,119.340
18.340,39.286,-7.412,119.318
18.350,39.205,-7.531,119.296
18.360,39.124,-7.650,119.274
18.370,39.040,-7.768,119.252
18.380,38.956,-7.886,119.230
18.390,38.871,-8.003,119.208
18.400,38.785,-8.120,119.185
18.410,38.697,-8.237,119.163
18.420,38.609,-8.354,119.141
18.430,38.519,-8.470,119.119
18.440,38.428,-8.586,119.097
18.450,38.337,-8.702,119.075
18.460,38.244,-8.817,119.052
18.470,38.150,-8.932,119.030
18.480,38.055,-9.046,119.008
18.490,37.959,-9.161,118.986
18.500,37.861,-9.274,118.964
18.510,37.763,-9.388,118.941
18.520,37.664,-9.501,118.919
18.530,37.564,-9.614,118.897
18.540,37.462,-9.726,118.875
18.550,37.360,-9.838,118.852
18.560,37.256,-9.950,118.830
18.570,37.152,-10.061,118.808
18.580,37.046,-10.172,118.786
18.590,36.940,-10.282,118.764
18.600,36.832,-10.392,118.741
18.610,36.724,-10.502,118.719
18.620,36.614,-10.611,118.697
18.630,36.503,-10.719,118.675
18.640,36.392,-10.828,118.653
18.650,36.279,-10.936,118.631
18.660,36.165,-11.043,118.608
18.670,36.051,-11.150,118.586
18.680,35.935,-11.257,118.564
18.690,35.818,-11.363,118.542
18.700,35.701,-11.469,118.520
18.710,35.582,-11.574,118.498
18.720,35.462,-11.679,118.476
18.730,35.342,-11.783,118.454
18.740,35.220,-11.887,118.432
18.750,35.098,-11.990,118.410
18.760,34.974,-12.093,118.388
18.770,34.850,-12.196,118.367
18.780,34.724,-12.298,118.345
18.790,34.598,-12.399,118.323
18.800,34.471,-12.500,118.301
18.810,34.342,-12.601,118.280
18.820,34.213,-12.701,118.258
18.830,34.083,-12.800,118.237
18.840,33.952,-12.899,118.215
18.850,33.820,-12.998,118.193
18.860,33.687,-13.096,118.172
18.870,33.553,-13.193,118.151
18.880,33.419,-13.290,118.129
18.890,33.283,-13.387,118.108
18.900,33.147,-13.483,118.087
18.910,33.009,-13.578,118.066
18.920,32.871,-13.673,118.044
18.930,32.732,-13.767,118.023
18.940,32.592,-13.861,118.002
18.950,32.451,-13.954,117.982
18.960,32.309,-14.047,117.961
18.970,32.167,-14.139,117.940
18.980,32.023,-14.231,117.919
18.990,31.879,-14.322,117.898
19.000,31.734,-14.412,117.878
19.010,31.588,-14.502,117.857
19.020,31.441,-14.591,117.837
19.030,31.293,-14.680,117.817
19.040,31.144,-14.768,117.796
19.050,30.995,-14.856,117.776
19.060,30.845,-14.943,117.756
19.070,30.694,-15.029,117.736
19.080,30.542,-15.115,117.716
19.090,30.390,-15.200,117.696
19.100,30.236,-15.285,117.676
19.110,30.082,-15.369,117.657
19.120,29.927,-15.452,117.637
19.130,29.772,-15.535,117.618
19.140,29.615,-15.617,117.598
19.150,29.458,-15.699,117.579
19.160,29.300,-15.780,117.560
19.170,29.141,-15.860,117.541
19.180,28.982,-15.940,117.522
19.190,28.822,-16.019,117.503
19.200,28.661,-16.098,117.484
19.210,28.499,-16.175,117.465
19.220,28.337,-16.253,117.447
19.230,28.174,-16.329,117.428
19.240,28.010,-16.405,117.410
19.250,27.845,-16.480,117.392
19.260,27.680,-16.555,117.374
19.270,27.514,-16.629,117.356
19.280,27.348,-16.702,117.338
19.290,27.180,-16.775,117.320
19.300,27.012,-16.847,117.303
19.310,26.844,-16.918,117.285
19.320,26.675,-16.989,117.268
19.330,26.505,-17.059,117.251
19.340,26.334,-17.128,117.233
19.350,26.163,-17.197,117.216
19.360,25.991,-17.265,117.200
19.370,25.818,-17.332,117.183
19.380,25.645,-17.399,117.166
19.390,25.472,-17.465,117.150
19.400,25.297,-17.530,117.134
19.410,25.122,-17.595,117.117
19.420,24.947,-17.658,117.101
19.430,24.771,-17.722,117.086
19.440,24.594,-17.784,117.070
19.450,24.417,-17.846,117.054
19.460,24.239,-17.907,117.039
19.470,24.061,-17.967,117.024
19.480,23.882,-18.027,117.009
19.490,23.702,-18.086,116.994
19.500,23.522,-18.144,116.979
19.510,23.341,-18.202,116.964
19.520,23.160,-18.258,116.950
19.530,22.979,-18.314,116.935
19.540,22.797,-18.370,116.921
19.550,22.614,-18.424,116.907
19.560,22.431,-18.478,116.893
19.570,22.247,-18.531,116.880
19.580,22.063,-18.584,116.866
19.590,21.878,-18.636,116.853
19.600,21.693,-18.687,116.840
19.610,21.508,-18.737,116.827
19.620,21.322,-18.786,116.814
19.630,21.135,-18.835,116.801
19.640,20.948,-18.883,116.789
19.650,20.761,-18.930,116.776
19.660,20.573,-18.977,116.764
19.670,20.385,-19.023,116.752
19.680,20.196,-19.068,116.740
19.690,20.007,-19.112,116.729
19.700,19.818,-19.156,116.717
19.710,19.628,-19.198,116.706
19.720,19.437,-19.240,116.695
19.730,19.247,-19.282,116.684
19.740,19.056,-19.322,116.674
19.750,18.864,-19.362,116.663
19.760,18.673,-19.401,116.653
19.770,18.481,-19.439,116.643
19.780,18.288,-19.477,116.633
19.790,18.095,-19.513,116.623
19.800,17.902,-19.549,116.614
19.810,17.709,-19.584,116.604
19.820,17.515,-19.619,116.595
19.830,17.321,-19.652,116.586
19.840,17.126,-19.685,116.577
19.850,16.932,-19.717,116.569
19.860,16.737,-19.748,116.560
19.870,16.542,-19.779,116.552
19.880,16.346,-19.809,116.544
19.890,16.150,-19.838,116.537
19.900,15.954,-19.866,116.529
19.910,15.758,-19.893,116.522
19.920,15.562,-19.920,116.515
19.930,15.365,-19.945,116.508
19.940,15.168,-19.970,116.501
19.950,14.971,-19.995,116.494
19.960,14.773,-20.018,116.488
19.970,14.575,-20.041,116.482
19.980,14.378,-20.063,116.476
19.990,14.180,-20.084,116.470
Testing filter: 4 with noise
Time,Roll Error,Pitch Error,Yaw Error
0.000,83.320,-22.852,120.899
0.010,83.053,-22.870,120.934
0.020,82.785,-22.885,121.102
0.030,82.516,-22.900,120.196
0.040,82.247,-22.915,121.184
0.050,81.979,-22.929,120.234
0.060,81.711,-22.941,120.527
0.070,81.442,-22.954,121.215
0.080,81.175,-22.966,121.788
0.090,80.906,-22.977,120.853
0.100,80.637,-22.986,121.165
0.110,80.368,-22.996,122.056
0.120,80.100,-23.006,119.492
0.130,79.831,-23.013,120.882
0.140,79.561,-23.018,121.112
0.150,79.292,-23.023,120.025
0.160,79.024,-23.028,120.565
0.170,78.756,-23.031,120.311
0.180,78.488,-23.034,119.891
0.190,78.219,-23.036,119.928
0.200,77.950,-23.039,120.343
0.210,77.682,-23.040,121.194
0.220,77.415,-23.040,119.281
0.230,77.146,-23.038,119.963
0.240,76.877,-23.037,119.627
0.250,76.609,-23.036,120.889
0.260,76.339,-23.032,120.613
0.270,76.071,-23.027,119.260
0.280,75.802,-23.022,119.699
0.290,75.533,-23.017,120.584
0.300,75.265,-23.009,120.695
0.310,74.998,-23.002,120.110
0.320,74.731,-22.993,120.445
0.330,74.462,-22.984,120.389
0.340,74.196,-22.976,119.852
0.350,73.928,-22.965,119.758
0.360,73.662,-22.955,119.718
0.370,73.396,-22.944,120.406
0.380,73.129,-22.931,119.863
0.390,72.862,-22.917,121.324
0.400,72.596,-22.903,120.026
0.410,72.330,-22.887,121.543
0.420,72.066,-22.871,119.379
0.430,71.800,-22.855,120.374
0.440,71.535,-22.838,119.428
0.450,71.269,-22.820,121.281
0.460,71.006,-22.800,120.649
0.470,70.742,-22.779,119.051
0.480,70.477,-22.757,121.187
0.490,70.213,-22.735,119.405
0.500,69.948,-22.712,119.476
0.510,69.686,-22.690,119.195
0.520,69.421,-22.666,119.462
0.530,69.158,-22.641,119.384
0.540,68.895,-22.615,120.522
0.550,68.632,-22.589,119.411
0.560,68.369,-22.562,118.838
0.570,68.108,-22.535,119.108
0.580,67.847,-22.506,121.088
0.590,67.584,-22.478,119.666
0.600,67.324,-22.448,120.381
0.610,67.063,-22.417,120.071
0.620,66.801,-22.384,120.591
0.630,66.540,-22.351,120.369
0.640,66.280,-22.319,119.555
0.650,66.020,-22.285,118.920
0.660,65.762,-22.251,121.092
0.670,65.502,-22.215,120.587
0.680,65.243,-22.178,119.287
0.690,64.987,-22.141,120.120
0.700,64.729,-22.102,120.661
0.710,64.472,-22.064,120.958
0.720,64.217,-22.023,119.232
0.730,63.960,-21.982,120.266
0.740,63.705,-21.942,119.505
0.750,63.450,-21.899,120.431
0.760,63.196,-21.857,120.282
0.770,62.942,-21.813,120.400
0.780,62.689,-21.770,118.647
0.790,62.436,-21.724,119.429
0.800,62.183,-21.679,119.205
0.810,61.930,-21.632,119.696
0.820,61.677,-21.585,119.443
0.830,61.426,-21.536,120.622
0.840,61.175,-21.487,119.378
0.850,60.924,-21.439,119.342
0.860,60.674,-21.388,120.790
0.870,60.424,-21.337,120.603
0.880,60.174,-21.285,119.632
0.890,59.927,-21.233,120.637
0.900,59.680,-21.179,120.787
0.910,59.432,-21.125,120.086
0.920,59.185,-21.070,120.877
0.930,58.938,-21.014,119.167
0.940,58.693,-20.958,120.944
0.950,58.447,-20.901,121.431
0.960,58.202,-20.845,120.007
0.970,57.959,-20.786,119.716
0.980,57.715,-20.727,119.852
0.990,57.473,-20.667,121.155
1.000,57.231,-20.606,121.196
1.010,56.989,-20.546,121.685
1.020,56.746,-20.484,120.018
1.030,56.506,-20.423,120.781
1.040,56.266,-20.361,120.367
1.050,56.028,-20.297,120.752
1.060,55.788,-20.233,120.248
1.070,55.551,-20.167,119.613
1.080,55.315,-20.100,120.662
1.090,55.077,-20.034,120.384
1.100,54.840,-19.968,121.355
1.110,54.605,-19.900,120.727
1.120,54.370,-19.832,120.095
1.130,54.139,-19.762,121.996
1.140,53.906,-19.692,121.439
1.150,53.673,-19.621,121.437
1.160,53.441,-19.549,121.501
1.170,53.211,-19.477,120.985
1.180,52.981,-19.405,120.198
1.190,52.751,-19.331,121.780
1.200,52.522,-19.257,122.288
1.210,52.295,-19.183,121.239
1.220,52.069,-19.107,120.811
1.230,51.842,-19.031,120.869
1.240,51.617,-18.954,121.410
1.250,51.393,-18.877,120.643
1.260,51.169,-18.798,121.811
1.270,50.947,-18.720,121.456
1.280,50.724,-18.640,122.324
1.290,50.502,-18.560,121.753
1.300,50.282,-18.480,122.638
1.310,50.063,-18.398,121.594
1.320,49.844,-18.317,121.810
1.330,49.626,-18.235,122.417
1.340,49.408,-18.153,121.405
1.350,49.190,-18.070,122.001
1.360,48.976,-17.986,123.004
1.370,48.762,-17.902,122.198
1.380,48.547,-17.817,121.971
1.390,48.333,-17.732,122.468
1.400,48.120,-17.646,122.144
1.410,47.909,-17.558,121.525
1.420,47.698,-17.469,122.002
1.430,47.488,-17.382,121.950
1.440,47.279,-17.294,123.218
1.450,47.070,-17.203,122.393
1.460,46.862,-17.113,122.779
1.470,46.656,-17.021,122.847
1.480,46.452,-16.930,123.801
1.490,46.247,-16.840,122.410
1.500,46.044,-16.747,122.555
1.510,45.841,-16.655,122.917
1.520,45.640,-16.561,123.695
1.530,45.439,-16.466,121.671
1.540,45.240,-16.373,123.081
1.550,45.041,-16.278,121.856
1.560,44.843,-16.181,124.097
1.570,44.646,-16.086,122.880
1.580,44.450,-15.989,124.212
1.590,44.255,-15.891,122.942
1.600,44.061,-15.794,124.977
1.610,43.868,-15.696,123.443
1.620,43.676,-15.596,123.809
1.630,43.484,-15.496,122.573
1.640,43.295,-15.396,122.879
1.650,43.105,-15.295,124.881
1.660,42.916,-15.194,124.618
1.670,42.730,-15.093,122.844
1.680,42.544,-14.991,124.710
1.690,42.360,-14.888,124.507
1.700,42.177,-14.784,124.460
1.710,41.994,-14.681,124.269
1.720,41.811,-14.578,123.801
1.730,41.630,-14.474,122.453
1.740,41.450,-14.368,124.608
1.750,41.270,-14.262,125.419
1.760,41.092,-14.157,124.388
1.770,40.914,-14.050,124.098
1.780,40.738,-13.942,125.318
1.790,40.563,-13.834,125.659
1.800,40.389,-13.726,125.428
1.810,40.216,-13.617,124.909
1.820,40.045,-13.510,125.151
1.830,39.873,-13.401,124.287
1.840,39.703,-13.291,124.130
1.850,39.534,-13.182,124.383
1.860,39.368,-13.071,126.368
1.870,39.202,-12.961,125.635
1.880,39.037,-12.849,124.090
1.890,38.873,-12.738,126.347
1.900,38.710,-12.626,126.650
1.910,38.547,-12.512,125.341
1.920,38.387,-12.399,126.002
1.930,38.227,-12.285,125.293
1.940,38.070,-12.171,127.236
1.950,37.912,-12.057,125.504
1.960,37.756,-11.943,126.430
1.970,37.600,-11.828,125.851
1.980,37.447,-11.714,125.805
1.990,37.293,-11.598,125.906
2.000,37.142,-11.482,126.123
2.010,36.990,-11.365,127.607
2.020,36.841,-11.248,126.750
2.030,36.693,-11.132,126.625
2.040,36.546,-11.014,126.406
2.050,36.400,-10.897,125.926
2.060,36.256,-10.780,125.895
2.070,36.113,-10.663,127.405
2.080,35.970,-10.545,126.026
2.090,35.828,-10.427,125.977
2.100,35.687,-10.308,126.100
2.110,35.548,-10.188,126.706
2.120,35.410,-10.069,127.236
2.130,35.274,-9.950,126.041
2.140,35.138,-9.829,126.437
2.150,35.003,-9.710,127.736
2.160,34.870,-9.589,128.199
2.170,34.737,-9.468,126.416
2.180,34.606,-9.347,127.441
2.190,34.477,-9.225,126.764
2.200,34.348,-9.104,126.703
2.210,34.221,-8.982,126.401
2.220,34.094,-8.859,127.225
2.230,33.970,-8.737,129.043
2.240,33.846,-8.613,126.960
2.250,33.723,-8.489,129.778
2.260,33.600,-8.366,127.983
2.270,33.479,-8.242,128.379
2.280,33.361,-8.118,129.298
2.290,33.244,-7.994,128.101
2.300,33.128,-7.870,127.740
2.310,33.013,-7.745,128.805
2.320,32.898,-7.619,128.859
2.330,32.785,-7.494,129.290
2.340,32.673,-7.370,128.220
2.350,32.562,-7.243,128.241
2.360,32.454,-7.117,129.108
2.370,32.347,-6.990,128.459
2.380,32.241,-6.863,128.322
2.390,32.137,-6.737,128.197
2.400,32.032,-6.611,129.647
2.410,31.930,-6.485,129.183
2.420,31.829,-6.358,128.210
2.430,31.728,-6.231,129.685
2.440,31.628,-6.105,130.393
2.450,31.530,-5.977,129.006
2.460,31.432,-5.850,130.339
2.470,31.336,-5.723,129.182
2.480,31.243,-5.595,130.091
2.490,31.150,-5.468,130.563
2.500,31.058,-5.341,131.044
2.510,30.968,-5.212,130.366
2.520,30.877,-5.084,129.909
2.530,30.790,-4.957,130.594
2.540,30.704,-4.829,132.202
2.550,30.617,-4.700,129.261
2.560,30.532,-4.571,130.612
2.570,30.449,-4.442,130.336
2.580,30.366,-4.313,129.934
2.590,30.285,-4.185,130.377
2.600,30.207,-4.056,130.552
2.610,30.128,-3.928,129.361
2.620,30.053,-3.799,131.034
2.630,29.978,-3.669,131.082
2.640,29.904,-3.540,132.059
2.650,29.830,-3.410,130.812
2.660,29.760,-3.281,131.557
2.670,29.690,-3.151,130.447
2.680,29.620,-3.020,131.351
2.690,29.552,-2.891,130.084
2.700,29.486,-2.762,131.295
2.710,29.420,-2.633,131.261
2.720,29.355,-2.504,131.859
2.730,29.293,-2.375,132.601
2.740,29.230,-2.244,132.519
2.750,29.169,-2.113,131.758
2.760,29.109,-1.984,131.708
2.770,29.052,-1.856,131.874
2.780,28.996,-1.725,133.330
2.790,28.940,-1.594,132.659
2.800,28.885,-1.466,132.415
2.810,28.832,-1.337,132.879
2.820,28.781,-1.208,132.421
2.830,28.730,-1.079,132.623
2.840,28.682,-0.950,132.342
2.850,28.634,-0.819,133.435
2.860,28.588,-0.689,133.467
2.870,28.544,-0.560,133.390
2.880,28.500,-0.431,133.345
2.890,28.458,-0.301,132.517
2.900,28.416,-0.171,133.877
2.910,28.377,-0.042,133.495
2.920,28.339,0.088,132.425
2.930,28.301,0.218,133.425
2.940,28.264,0.347,132.688
2.950,28.230,0.475,134.838
2.960,28.196,0.605,134.544
2.970,28.164,0.733,134.942
2.980,28.132,0.862,134.309
2.990,28.102,0.989,133.778
3.000,28.073,1.118,134.227
3.010,28.046,1.247,134.315
3.020,28.020,1.375,133.441
3.030,27.996,1.504,134.382
3.040,27.973,1.631,134.794
3.050,27.951,1.760,134.368
3.060,27.929,1.888,135.192
3.070,27.909,2.016,135.149
3.080,27.890,2.143,134.296
3.090,27.872,2.269,134.633
3.100,27.856,2.396,134.129
3.110,27.841,2.523,135.018
3.120,27.827,2.649,134.736
3.130,27.813,2.775,134.532
3.140,27.801,2.900,136.799
3.150,27.792,3.027,135.494
3.160,27.782,3.153,135.439
3.170,27.774,3.278,134.225
3.180,27.767,3.405,135.970
3.190,27.761,3.530,134.070
3.200,27.758,3.654,136.195
3.210,27.755,3.780,136.361
3.220,27.754,3.903,136.641
3.230,27.754,4.027,135.654
3.240,27.755,4.150,136.650
3.250,27.757,4.274,136.605
3.260,27.760,4.396,135.531
3.270,27.765,4.520,135.744
3.280,27.772,4.644,136.081
3.290,27.778,4.766,136.645
3.300,27.785,4.890,136.557
3.310,27.795,5.013,137.806
3.320,27.805,5.134,136.596
3.330,27.817,5.256,137.817
3.340,27.831,5.376,136.959
3.350,27.845,5.497,136.830
3.360,27.860,5.617,138.442
3.370,27.875,5.738,137.290
3.380,27.893,5.857,136.886
3.390,27.911,5.976,135.789
3.400,27.930,6.096,135.888
3.410,27.950,6.215,137.410
3.420,27.972,6.333,136.259
3.430,27.994,6.450,136.845
3.440,28.019,6.569,137.693
3.450,28.045,6.686,136.953
3.460,28.071,6.803,137.609
3.470,28.098,6.921,136.536
3.480,28.127,7.038,137.739
3.490,28.157,7.155,136.209
3.500,28.188,7.272,138.823
3.510,28.221,7.388,136.820
3.520,28.254,7.503,137.944
3.530,28.289,7.619,137.891
3.540,28.323,7.734,137.424
3.550,28.361,7.849,137.316
3.560,28.399,7.964,138.671
3.570,28.437,8.076,138.392
3.580,28.478,8.190,137.444
3.590,28.518,8.303,137.774
3.600,28.561,8.415,138.210
3.610,28.605,8.526,137.528
3.620,28.649,8.638,136.651
3.630,28.693,8.748,138.151
3.640,28.740,8.859,138.023
3.650,28.786,8.968,139.217
3.660,28.834,9.078,139.195
3.670,28.885,9.188,138.581
3.680,28.935,9.296,139.350
3.690,28.986,9.404,137.222
3.700,29.039,9.512,138.766
3.710,29.091,9.619,137.841
3.720,29.146,9.726,138.740
3.730,29.202,9.832,139.378
3.740,29.259,9.938,139.949
3.750,29.317,10.044,139.259
3.760,29.375,10.149,139.239
3.770,29.436,10.254,139.956
3.780,29.497,10.357,138.346
3.790,29.558,10.462,139.733
3.800,29.622,10.565,139.726
3.810,29.685,10.667,139.568
3.820,29.750,10.768,139.613
3.830,29.816,10.870,139.340
3.840,29.883,10.970,141.080
3.850,29.952,11.072,140.152
3.860,30.020,11.173,139.658
3.870,30.090,11.272,139.967
3.880,30.161,11.371,139.092
3.890,30.234,11.470,138.395
3.900,30.306,11.568,138.656
3.910,30.381,11.665,139.068
3.920,30.455,11.762,140.006
3.930,30.531,11.858,140.158
3.940,30.608,11.953,140.467
3.950,30.686,12.047,140.469
3.960,30.764,12.143,140.496
3.970,30.844,12.239,139.975
3.980,30.924,12.331,140.726
3.990,31.006,12.425,139.938
4.000,31.088,12.518,140.122
4.010,31.169,12.610,140.241
4.020,31.252,12.702,140.278
4.030,31.337,12.792,139.006
4.040,31.424,12.882,140.940
4.050,31.511,12.971,140.913
4.060,31.598,13.061,140.129
4.070,31.687,13.149,141.096
4.080,31.778,13.237,142.231
4.090,31.867,13.324,139.633
4.100,31.956,13.410,139.873
4.110,32.048,13.497,140.386
4.120,32.142,13.582,142.042
4.130,32.237,13.668,140.134
4.140,32.332,13.752,139.509
4.150,32.427,13.835,140.337
4.160,32.524,13.917,142.304
4.170,32.620,13.999,141.288
4.180,32.718,14.080,141.238
4.190,32.816,14.163,141.412
4.200,32.913,14.244,140.169
4.210,33.014,14.325,141.318
4.220,33.116,14.403,142.586
4.230,33.219,14.482,140.459
4.240,33.321,14.560,140.473
4.250,33.425,14.637,140.566
4.260,33.530,14.713,140.167
4.270,33.634,14.789,140.911
4.280,33.738,14.865,141.901
4.290,33.844,14.940,140.867
4.300,33.950,15.013,140.475
4.310,34.058,15.086,141.451
4.320,34.165,15.159,140.563
4.330,34.274,15.232,141.784
4.340,34.385,15.302,140.624
4.350,34.497,15.372,141.844
4.360,34.608,15.443,140.675
4.370,34.720,15.513,141.494
4.380,34.831,15.582,141.928
4.390,34.946,15.650,141.900
4.400,35.059,15.716,140.686
4.410,35.174,15.783,140.419
4.420,35.291,15.849,141.961
4.430,35.407,15.913,142.434
4.440,35.524,15.977,140.859
4.450,35.642,16.041,140.394
4.460,35.759,16.105,141.105
4.470,35.877,16.166,142.526
4.480,35.997,16.228,141.605
4.490,36.115,16.288,141.317
4.500,36.235,16.347,140.730
4.510,36.355,16.407,141.117
4.520,36.476,16.466,142.013
4.530,36.598,16.525,140.202
4.540,36.721,16.583,141.129
4.550,36.843,16.639,141.353
4.560,36.968,16.695,141.776
4.570,37.093,16.749,142.704
4.580,37.217,16.804,142.412
4.590,37.343,16.858,141.617
4.600,37.470,16.912,143.225
4.610,37.597,16.965,142.220
4.620,37.725,17.015,142.268
4.630,37.852,17.066,141.983
4.640,37.979,17.116,141.887
4.650,38.107,17.166,140.752
4.660,38.235,17.214,141.934
4.670,38.364,17.263,142.365
4.680,38.495,17.310,142.322
4.690,38.627,17.357,142.112
4.700,38.757,17.401,140.747
4.710,38.889,17.447,142.493
4.720,39.020,17.491,140.991
4.730,39.151,17.534,141.842
4.740,39.285,17.576,142.105
4.750,39.417,17.618,141.909
4.760,39.550,17.658,140.916
4.770,39.683,17.699,141.746
4.780,39.817,17.738,141.192
4.790,39.951,17.776,141.864
