Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
6.520,41.514,14.912,123.026
6.530,41.629,14.819,125.822
6.540,41.741,14.727,125.314
6.550,41.852,14.633,124.869
6.560,41.964,14.538,124.075
6.570,42.075,14.444,124.045
6.580,42.186,14.349,124.845
6.590,42.296,14.252,123.919
6.600,42.404,14.156,124.635
6.610,42.510,14.060,124.469
6.620,42.616,13.962,123.253
6.630,42.721,13.863,124.389
6.640,42.825,13.764,124.335
6.650,42.928,13.666,123.014
6.660,43.030,13.566,125.490
6.670,43.132,13.467,125.096
6.680,43.233,13.366,124.859
6.690,43.331,13.265,123.926
6.700,43.430,13.164,123.777
6.710,43.528,13.062,124.250
6.720,43.623,12.960,124.064
6.730,43.718,12.858,125.554
6.740,43.812,12.756,124.889
6.750,43.906,12.652,123.655
6.760,43.999,12.547,124.640
6.770,44.091,12.442,125.135
6.780,44.182,12.337,123.655
6.790,44.271,12.231,122.784
6.800,44.361,12.125,124.045
6.810,44.448,12.019,123.303
6.820,44.535,11.912,124.446
6.830,44.621,11.805,124.100
6.840,44.706,11.697,123.859
6.850,44.790,11.589,123.468
6.860,44.872,11.481,123.078
6.870,44.954,11.371,123.361
6.880,45.035,11.262,125.070
6.890,45.114,11.151,123.026
6.900,45.194,11.042,124.655
6.910,45.273,10.932,122.832
6.920,45.350,10.821,123.679
6.930,45.425,10.709,123.814
6.940,45.500,10.598,124.550
6.950,45.575,10.486,123.942
6.960,45.647,10.373,123.607
6.970,45.720,10.260,124.073
6.980,45.791,10.147,123.350
6.990,45.860,10.032,122.617
7.000,45.927,9.918,123.854
7.010,45.994,9.803,122.208
7.020,46.060,9.687,122.876
7.030,46.126,9.572,123.728
7.040,46.191,9.455,124.636
7.050,46.254,9.338,123.821
7.060,46.315,9.222,122.697
7.070,46.376,9.106,123.620
7.080,46.438,8.987,123.299
7.090,46.497,8.869,122.976
7.100,46.556,8.752,123.307
7.110,46.614,8.634,123.061
7.120,46.669,8.515,123.963
7.130,46.723,8.397,124.380
7.140,46.777,8.278,122.610
7.150,46.829,8.157,124.206
7.160,46.881,8.037,122.138
7.170,46.932,7.916,122.043
7.180,46.982,7.795,122.800
7.190,47.031,7.675,123.315
7.200,47.078,7.553,123.098
7.210,47.124,7.431,123.905
7.220,47.167,7.310,123.186
7.230,47.210,7.188,122.865
7.240,47.252,7.065,123.220
7.250,47.292,6.944,121.381
7.260,47.333,6.822,123.169
7.270,47.372,6.701,121.748
7.280,47.411,6.577,122.327
7.290,47.448,6.455,121.382
7.300,47.484,6.332,121.808
7.310,47.519,6.207,123.039
7.320,47.554,6.084,121.879
7.330,47.586,5.959,121.618
7.340,47.618,5.835,122.129
7.350,47.648,5.710,122.245
7.360,47.676,5.585,122.013
7.370,47.705,5.461,122.145
7.380,47.731,5.337,122.857
7.390,47.756,5.211,121.495
7.400,47.780,5.086,123.179
7.410,47.804,4.961,122.073
7.420,47.826,4.836,123.041
7.430,47.847,4.710,123.084
7.440,47.867,4.585,123.509
7.450,47.885,4.459,121.332
7.460,47.904,4.332,122.970
7.470,47.920,4.206,122.872
7.480,47.935,4.080,123.020
7.490,47.949,3.953,122.003
7.500,47.962,3.826,121.549
7.510,47.974,3.699,121.872
7.520,47.985,3.573,121.483
7.530,47.994,3.444,121.229
7.540,48.002,3.318,122.754
7.550,48.008,3.190,122.283
7.560,48.014,3.062,121.714
7.570,48.019,2.933,121.973
7.580,48.022,2.805,121.790
7.590,48.024,2.676,120.856
7.600,48.024,2.548,121.353
7.610,48.023,2.421,122.640
7.620,48.021,2.294,121.087
7.630,48.019,2.166,120.939
7.640,48.015,2.038,123.091
7.650,48.011,1.909,120.542
7.660,48.005,1.780,121.585
7.670,47.998,1.652,122.489
7.680,47.989,1.523,122.380
7.690,47.980,1.396,121.303
7.700,47.969,1.268,120.261
7.710,47.956,1.139,121.776
7.720,47.944,1.011,120.894
7.730,47.930,0.883,121.509
7.740,47.915,0.756,120.335
7.750,47.897,0.628,120.162
7.760,47.879,0.499,120.717
7.770,47.860,0.369,121.712
7.780,47.839,0.241,121.041
7.790,47.817,0.112,121.134
7.800,47.793,-0.017,121.449
7.810,47.769,-0.144,121.703
7.820,47.744,-0.274,120.803
7.830,47.719,-0.401,121.820
7.840,47.690,-0.530,121.083
7.850,47.662,-0.658,121.619
7.860,47.633,-0.786,122.338
7.870,47.602,-0.913,120.345
7.880,47.569,-1.040,119.614
7.890,47.534,-1.167,120.367
7.900,47.500,-1.296,120.533
7.910,47.465,-1.425,121.357
7.920,47.427,-1.553,121.443
7.930,47.389,-1.681,120.982
7.940,47.349,-1.807,121.503
7.950,47.308,-1.933,122.058
7.960,47.268,-2.060,120.752
7.970,47.226,-2.188,121.126
7.980,47.182,-2.314,120.299
7.990,47.137,-2.440,121.091
8.000,47.091,-2.566,119.461
8.010,47.043,-2.692,120.821
8.020,46.994,-2.817,120.670
8.030,46.944,-2.944,121.273
8.040,46.894,-3.070,121.626
8.050,46.842,-3.195,119.366
8.060,46.788,-3.321,119.381
8.070,46.733,-3.447,120.321
8.080,46.677,-3.572,120.789
8.090,46.622,-3.698,120.549
8.100,46.564,-3.822,120.269
8.110,46.506,-3.948,120.532
8.120,46.445,-4.074,120.637
8.130,46.383,-4.199,120.874
8.140,46.320,-4.323,119.751
8.150,46.256,-4.447,121.499
8.160,46.191,-4.571,121.216
8.170,46.125,-4.694,120.014
8.180,46.056,-4.817,118.523
8.190,45.987,-4.940,119.602
8.200,45.918,-5.063,119.827
8.210,45.846,-5.185,119.654
8.220,45.774,-5.308,119.958
8.230,45.701,-5.432,119.235
8.240,45.627,-5.554,119.403
8.250,45.551,-5.676,120.777
8.260,45.474,-5.798,120.002
8.270,45.397,-5.919,119.537
8.280,45.319,-6.041,119.863
8.290,45.240,-6.163,119.004
8.300,45.160,-6.282,119.658
8.310,45.077,-6.403,119.556
8.320,44.994,-6.523,120.197
8.330,44.910,-6.643,120.184
8.340,44.825,-6.763,120.328
8.350,44.739,-6.882,119.736
8.360,44.651,-7.001,119.191
8.370,44.563,-7.119,119.550
8.380,44.474,-7.237,119.410
8.390,44.383,-7.355,118.388
8.400,44.291,-7.473,119.552
8.410,44.199,-7.590,119.915
8.420,44.104,-7.708,119.328
8.430,44.009,-7.825,119.386
8.440,43.913,-7.941,120.324
8.450,43.816,-8.057,118.729
8.460,43.719,-8.173,120.078
8.470,43.618,-8.288,119.107
8.480,43.517,-8.403,118.775
8.490,43.417,-8.518,119.876
8.500,43.314,-8.632,118.216
8.510,43.210,-8.745,119.295
8.520,43.105,-8.860,118.142
8.530,43.000,-8.973,119.099
8.540,42.895,-9.086,119.685
8.550,42.787,-9.199,117.632
8.560,42.678,-9.311,119.220
8.570,42.568,-9.424,118.379
8.580,42.457,-9.536,119.317
8.590,42.345,-9.647,120.131
8.600,42.231,-9.759,118.017
8.610,42.119,-9.869,117.975
8.620,42.005,-9.980,119.477
8.630,41.888,-10.088,118.951
8.640,41.771,-10.197,118.568
8.650,41.654,-10.306,117.915
8.660,41.534,-10.413,119.625
8.670,41.414,-10.521,119.555
8.680,41.293,-10.627,118.728
8.690,41.171,-10.735,118.408
8.700,41.047,-10.842,118.249
8.710,40.924,-10.948,117.859
8.720,40.800,-11.053,117.920
8.730,40.674,-11.158,117.557
8.740,40.547,-11.263,118.422
8.750,40.418,-11.367,117.009
8.760,40.288,-11.470,118.034
8.770,40.160,-11.572,117.061
8.780,40.029,-11.675,118.066
8.790,39.897,-11.777,116.944
8.800,39.765,-11.878,117.763
8.810,39.633,-11.979,117.816
8.820,39.499,-12.079,118.875
8.830,39.362,-12.178,118.116
8.840,39.227,-12.278,117.825
8.850,39.090,-12.377,118.588
8.860,38.953,-12.476,118.034
8.870,38.814,-12.576,117.898
8.880,38.675,-12.673,117.303
8.890,38.535,-12.769,117.169
8.900,38.393,-12.867,116.900
8.910,38.250,-12.963,118.188
8.920,38.106,-13.058,117.512
8.930,37.962,-13.153,117.029
8.940,37.817,-13.247,117.443
8.950,37.671,-13.341,118.078
8.960,37.523,-13.434,118.913
8.970,37.376,-13.528,116.880
8.980,37.226,-13.621,117.889
8.990,37.078,-13.714,118.543
9.000,36.928,-13.804,118.269
9.010,36.776,-13.895,118.746
9.020,36.624,-13.984,118.505
9.030,36.471,-14.072,118.249
9.040,36.318,-14.161,117.996
9.050,36.164,-14.250,117.615
9.060,36.008,-14.337,116.995
9.070,35.852,-14.425,117.122
9.080,35.695,-14.510,118.396
9.090,35.538,-14.595,118.303
9.100,35.379,-14.680,118.001
9.110,35.219,-14.766,117.047
9.120,35.058,-14.849,116.444
9.130,34.898,-14.932,117.365
9.140,34.736,-15.015,117.165
9.150,34.574,-15.097,115.789
9.160,34.412,-15.179,116.978
9.170,34.249,-15.260,117.515
9.180,34.084,-15.341,117.945
9.190,33.919,-15.420,117.579
9.200,33.751,-15.497,117.132
9.210,33.585,-15.576,117.554
9.220,33.417,-15.654,118.126
9.230,33.249,-15.731,117.980
9.240,33.080,-15.808,116.352
9.250,32.909,-15.883,117.299
9.260,32.739,-15.959,118.227
9.270,32.569,-16.033,117.493
9.280,32.396,-16.107,115.929
9.290,32.224,-16.181,116.892
9.300,32.051,-16.253,116.434
9.310,31.877,-16.325,117.242
9.320,31.702,-16.396,116.560
9.330,31.527,-16.467,117.508
9.340,31.351,-16.538,115.897
9.350,31.174,-16.607,116.834
9.360,30.998,-16.676,116.259
9.370,30.821,-16.744,117.066
9.380,30.643,-16.810,116.813
9.390,30.465,-16.876,117.164
9.400,30.284,-16.943,116.769
9.410,30.103,-17.009,116.483
9.420,29.923,-17.073,116.995
9.430,29.741,-17.137,117.145
9.440,29.559,-17.199,117.272
9.450,29.376,-17.261,116.080
9.460,29.193,-17.323,116.666
9.470,29.011,-17.384,116.275
9.480,28.826,-17.445,117.886
9.490,28.642,-17.504,116.271
9.500,28.457,-17.564,116.813
9.510,28.271,-17.621,117.171
9.520,28.086,-17.678,116.640
9.530,27.899,-17.736,116.225
9.540,27.712,-17.792,117.762
9.550,27.525,-17.847,116.067
9.560,27.337,-17.902,116.482
9.570,27.149,-17.957,116.617
9.580,26.961,-18.010,116.334
9.590,26.771,-18.062,116.833
9.600,26.581,-18.113,115.674
9.610,26.391,-18.166,116.001
9.620,26.200,-18.215,117.221
9.630,26.008,-18.264,117.012
9.640,25.816,-18.314,117.128
9.650,25.624,-18.361,116.900
9.660,25.432,-18.409,117.238
9.670,25.239,-18.456,115.303
9.680,25.045,-18.502,115.457
9.690,24.853,-18.546,115.071
9.700,24.659,-18.590,115.903
9.710,24.465,-18.634,116.459
9.720,24.270,-18.676,116.895
9.730,24.074,-18.717,116.895
9.740,23.879,-18.760,115.128
9.750,23.683,-18.800,115.523
9.760,23.486,-18.841,116.338
9.770,23.288,-18.880,115.137
9.780,23.091,-18.919,116.395
9.790,22.895,-18.957,115.003
9.800,22.697,-18.994,116.760
9.810,22.498,-19.029,116.429
9.820,22.300,-19.063,116.321
9.830,22.102,-19.099,116.415
9.840,21.902,-19.132,117.433
9.850,21.702,-19.165,116.175
9.860,21.504,-19.197,116.303
9.870,21.304,-19.228,115.251
9.880,21.104,-19.258,116.344
9.890,20.904,-19.287,116.560
9.900,20.703,-19.315,116.003
9.910,20.502,-19.343,116.346
9.920,20.301,-19.370,116.788
9.930,20.098,-19.397,116.658
9.940,19.897,-19.423,115.708
9.950,19.694,-19.446,116.193
9.960,19.491,-19.471,115.669
9.970,19.289,-19.494,115.514
9.980,19.086,-19.516,115.600
9.990,18.884,-19.539,115.081
Testing filter: 5 without noise
Time,Roll Error,Pitch Error,Yaw Error
0.000,0.000,2649.381,11.765
0.010,-0.189,2649.609,11.614
0.020,-0.380,2649.837,11.465
0.030,-0.571,2650.065,11.318
0.040,-0.763,2650.294,11.173
0.050,-0.957,2650.524,11.029
0.060,-1.151,2650.755,10.887
0.070,-1.345,2650.987,10.746
0.080,-1.542,2651.237,10.596
0.090,-1.739,2651.489,10.448
0.100,-1.937,2651.723,10.312
0.110,-2.135,2651.957,10.179
0.120,-2.334,2652.191,10.047
0.130,-2.536,2652.446,9.906
0.140,-2.736,2652.682,9.777
0.150,-2.938,2652.920,9.649
0.160,-3.142,2653.176,9.514
0.170,-3.347,2653.433,9.380
0.180,-3.552,2653.690,9.248
0.190,-3.758,2653.948,9.118
0.200,-3.966,2654.207,8.990
0.210,-4.174,2654.466,8.863
0.220,-4.383,2654.726,8.738
0.230,-4.592,2654.986,8.615
0.240,-4.803,2655.247,8.494
0.250,-5.014,2655.509,8.374
0.260,-5.226,2655.771,8.257
0.270,-5.439,2656.033,8.140
0.280,-5.652,2656.296,8.026
0.290,-5.867,2656.560,7.913
0.300,-6.080,2656.806,7.810
0.310,-6.293,2657.052,7.708
0.320,-6.507,2657.298,7.608
0.330,-6.722,2657.546,7.509
0.340,-6.940,2657.812,7.404
0.350,-7.159,2658.078,7.300
0.360,-7.378,2658.345,7.198
0.370,-7.598,2658.613,7.098
0.380,-7.819,2658.880,6.999
0.390,-8.041,2659.149,6.902
0.400,-8.260,2659.399,6.813
0.410,-8.480,2659.650,6.725
0.420,-8.703,2659.919,6.632
0.430,-8.924,2660.171,6.547
0.440,-9.149,2660.441,6.456
0.450,-9.374,2660.711,6.368
0.460,-9.600,2660.982,6.280
0.470,-9.827,2661.252,6.194
0.480,-10.054,2661.524,6.110
0.490,-10.278,2661.777,6.032
0.500,-10.506,2662.049,5.950
0.510,-10.731,2662.303,5.875
0.520,-10.957,2662.557,5.800
0.530,-11.183,2662.812,5.727
0.540,-11.414,2663.085,5.650
0.550,-11.645,2663.358,5.574
0.560,-11.876,2663.632,5.499
0.570,-12.108,2663.905,5.426
0.580,-12.341,2664.179,5.354
0.590,-12.570,2664.435,5.287
0.600,-12.799,2664.691,5.222
0.610,-13.028,2664.948,5.157
0.620,-13.258,2665.204,5.093
0.630,-13.489,2665.462,5.031
0.640,-13.720,2665.719,4.969
0.650,-13.956,2665.993,4.904
0.660,-14.192,2666.268,4.840
0.670,-14.429,2666.543,4.778
0.680,-14.666,2666.818,4.716
0.690,-14.904,2667.093,4.655
0.700,-15.142,2667.368,4.595
0.710,-15.375,2667.625,4.540
0.720,-15.609,2667.884,4.485
0.730,-15.843,2668.142,4.431
0.740,-16.077,2668.400,4.378
0.750,-16.317,2668.675,4.323
0.760,-16.558,2668.950,4.268
0.770,-16.798,2669.226,4.214
0.780,-17.039,2669.500,4.161
0.790,-17.281,2669.775,4.109
0.800,-17.523,2670.051,4.058
0.810,-17.765,2670.325,4.007
0.820,-18.007,2670.600,3.957
0.830,-18.244,2670.859,3.911
0.840,-18.487,2671.133,3.862
0.850,-18.730,2671.408,3.814
0.860,-18.967,2671.665,3.770
0.870,-19.211,2671.940,3.723
0.880,-19.455,2672.214,3.677
0.890,-19.693,2672.471,3.634
0.900,-19.931,2672.729,3.592
0.910,-20.169,2672.987,3.550
0.920,-20.414,2673.260,3.507
0.930,-20.653,2673.518,3.466
0.940,-20.898,2673.791,3.423
0.950,-21.144,2674.063,3.381
0.960,-21.382,2674.320,3.342
0.970,-21.628,2674.592,3.301
0.980,-21.868,2674.848,3.263
0.990,-22.107,2675.105,3.225
1.000,-22.346,2675.361,3.187
1.010,-22.593,2675.632,3.148
1.020,-22.839,2675.903,3.109
1.030,-23.079,2676.158,3.072
1.040,-23.319,2676.414,3.036
1.050,-23.559,2676.668,3.000
1.060,-23.798,2676.923,2.965
1.070,-24.038,2677.178,2.930
1.080,-24.286,2677.447,2.893
1.090,-24.533,2677.715,2.856
1.100,-24.781,2677.983,2.820
1.110,-25.029,2678.250,2.784
1.120,-25.277,2678.518,2.749
1.130,-25.524,2678.784,2.713
1.140,-25.764,2679.036,2.680
1.150,-26.004,2679.288,2.646
1.160,-26.243,2679.539,2.613
1.170,-26.483,2679.789,2.580
1.180,-26.723,2680.040,2.547
1.190,-26.971,2680.304,2.513
1.200,-27.219,2680.567,2.479
1.210,-27.458,2680.816,2.446
1.220,-27.697,2681.065,2.414
1.230,-27.936,2681.313,2.382
1.240,-28.175,2681.561,2.350
1.250,-28.414,2681.809,2.318
1.260,-28.662,2682.069,2.284
1.270,-28.910,2682.328,2.250
1.280,-29.157,2682.587,2.217
1.290,-29.405,2682.846,2.183
1.300,-29.652,2683.104,2.150
1.310,-29.899,2683.361,2.116
1.320,-30.146,2683.617,2.082
1.330,-30.384,2683.860,2.050
1.340,-30.631,2684.115,2.017
1.350,-30.878,2684.370,1.983
1.360,-31.124,2684.624,1.949
1.370,-31.371,2684.877,1.915
1.380,-31.617,2685.130,1.881
1.390,-31.863,2685.382,1.846
1.400,-32.109,2685.633,1.812
1.410,-32.355,2685.883,1.777
1.420,-32.590,2686.121,1.744
1.430,-32.826,2686.358,1.711
1.440,-33.071,2686.607,1.676
1.450,-33.306,2686.843,1.642
1.460,-33.540,2687.078,1.608
1.470,-33.775,2687.313,1.574
1.480,-34.019,2687.558,1.539
1.490,-34.262,2687.802,1.503
1.500,-34.506,2688.045,1.466
1.510,-34.749,2688.287,1.430
1.520,-34.992,2688.529,1.393
1.530,-35.234,2688.770,1.356
1.540,-35.476,2689.010,1.319
1.550,-35.718,2689.249,1.281
1.560,-35.960,2689.488,1.243
1.570,-36.200,2689.724,1.204
1.580,-36.431,2689.951,1.167
1.590,-36.671,2690.186,1.128
1.600,-36.911,2690.421,1.089
1.610,-37.151,2690.655,1.049
1.620,-37.390,2690.888,1.009
1.630,-37.629,2691.120,0.968
1.640,-37.867,2691.351,0.927
1.650,-38.105,2691.581,0.886
1.660,-38.343,2691.810,0.844
1.670,-38.580,2692.038,0.802
1.680,-38.806,2692.256,0.761
1.690,-39.042,2692.482,0.718
1.700,-39.277,2692.707,0.675
1.710,-39.513,2692.932,0.631
1.720,-39.747,2693.155,0.586
1.730,-39.981,2693.377,0.541
1.740,-40.215,2693.598,0.496
1.750,-40.448,2693.818,0.450
1.760,-40.681,2694.037,0.403
1.770,-40.913,2694.255,0.356
1.780,-41.144,2694.472,0.309
1.790,-41.363,2694.679,0.263
1.800,-41.594,2694.894,0.215
1.810,-41.823,2695.108,0.166
1.820,-42.052,2695.320,0.116
1.830,-42.281,2695.531,0.066
1.840,-42.497,2695.735,0.017
1.850,-42.724,2695.944,-0.034
1.860,-42.950,2696.152,-0.086
1.870,-43.176,2696.359,-0.138
1.880,-43.401,2696.565,-0.191
1.890,-43.626,2696.770,-0.245
1.900,-43.850,2696.973,-0.299
1.910,-44.073,2697.176,-0.353
1.920,-44.295,2697.377,-0.409
1.930,-44.517,2697.577,-0.465
1.940,-44.738,2697.776,-0.521
1.950,-44.958,2697.974,-0.579
1.960,-45.178,2698.170,-0.637
1.970,-45.396,2698.366,-0.695
1.980,-45.614,2698.560,-0.754
1.990,-45.831,2698.753,-0.814
2.000,-46.048,2698.945,-0.874
2.010,-46.263,2699.135,-0.935
2.020,-46.478,2699.324,-0.997
2.030,-46.692,2699.512,-1.059
2.040,-46.905,2699.699,-1.122
2.050,-47.117,2699.885,-1.186
2.060,-47.329,2700.069,-1.250
2.070,-47.539,2700.252,-1.315
2.080,-47.749,2700.434,-1.381
2.090,-47.958,2700.615,-1.447
2.100,-48.165,2700.794,-1.514
2.110,-48.372,2700.972,-1.582
2.120,-48.578,2701.149,-1.650
2.130,-48.783,2701.324,-1.719
2.140,-48.987,2701.499,-1.789
2.150,-49.191,2701.672,-1.859
2.160,-49.393,2701.843,-1.930
2.170,-49.594,2702.013,-2.001
2.180,-49.794,2702.182,-2.074
2.190,-49.994,2702.350,-2.147
2.200,-50.192,2702.517,-2.220
2.210,-50.389,2702.682,-2.295
2.220,-50.585,2702.845,-2.369
2.230,-50.781,2703.008,-2.445
2.240,-50.975,2703.169,-2.521
2.250,-51.168,2703.328,-2.598
2.260,-51.360,2703.487,-2.676
2.270,-51.551,2703.644,-2.754
2.280,-51.741,2703.800,-2.833
2.290,-51.930,2703.954,-2.913
2.300,-52.118,2704.107,-2.993
2.310,-52.304,2704.259,-3.074
2.320,-52.490,2704.410,-3.156
2.330,-52.675,2704.558,-3.238
2.340,-52.858,2704.706,-3.320
2.350,-53.040,2704.853,-3.404
2.360,-53.221,2704.998,-3.488
2.370,-53.401,2705.141,-3.573
2.380,-53.580,2705.283,-3.658
2.390,-53.758,2705.424,-3.744
2.400,-53.934,2705.564,-3.830
2.410,-54.109,2705.702,-3.918
2.420,-54.283,2705.838,-4.005
2.430,-54.456,2705.974,-4.094
2.440,-54.627,2706.108,-4.183
2.450,-54.798,2706.240,-4.272
2.460,-54.967,2706.371,-4.362
2.470,-55.135,2706.501,-4.453
2.480,-55.302,2706.630,-4.544
2.490,-55.467,2706.757,-4.636
2.500,-55.631,2706.882,-4.728
2.510,-55.794,2707.007,-4.821
2.520,-55.956,2707.129,-4.914
2.530,-56.116,2707.251,-5.008
2.540,-56.275,2707.371,-5.102
2.550,-56.433,2707.490,-5.197
2.560,-56.589,2707.607,-5.292
2.570,-56.744,2707.723,-5.388
2.580,-56.898,2707.838,-5.485
2.590,-57.051,2707.951,-5.581
2.600,-57.202,2708.063,-5.679
2.610,-57.352,2708.173,-5.776
2.620,-57.500,2708.282,-5.874
2.630,-57.647,2708.389,-5.973
2.640,-57.793,2708.495,-6.072
2.650,-57.937,2708.600,-6.171
2.660,-58.080,2708.704,-6.271
2.670,-58.222,2708.806,-6.371
2.680,-58.362,2708.906,-6.472
2.690,-58.501,2709.005,-6.573
2.700,-58.639,2709.103,-6.674
2.710,-58.775,2709.200,-6.776
2.720,-58.910,2709.295,-6.878
2.730,-59.043,2709.388,-6.980
2.740,-59.175,2709.480,-7.082
2.750,-59.305,2709.571,-7.185
2.760,-59.435,2709.661,-7.288
2.770,-59.562,2709.749,-7.392
2.780,-59.688,2709.835,-7.495
2.790,-59.813,2709.920,-7.599
2.800,-59.936,2710.004,-7.703
2.810,-60.058,2710.087,-7.807
2.820,-60.179,2710.168,-7.912
2.830,-60.298,2710.248,-8.017
2.840,-60.415,2710.326,-8.121
2.850,-60.531,2710.403,-8.226
2.860,-60.646,2710.478,-8.332
2.870,-60.760,2710.552,-8.437
2.880,-60.871,2710.625,-8.542
2.890,-60.982,2710.697,-8.648
2.900,-61.091,2710.767,-8.754
2.910,-61.198,2710.835,-8.859
2.920,-61.304,2710.902,-8.965
2.930,-61.409,2710.968,-9.071
2.940,-61.512,2711.032,-9.177
2.950,-61.613,2711.095,-9.282
2.960,-61.713,2711.157,-9.388
2.970,-61.812,2711.218,-9.494
2.980,-61.909,2711.277,-9.600
2.990,-62.005,2711.334,-9.706
3.000,-62.099,2711.391,-9.811
3.010,-62.191,2711.446,-9.917
3.020,-62.282,2711.499,-10.022
3.030,-62.372,2711.552,-10.128
3.040,-62.460,2711.602,-10.233
3.050,-62.547,2711.652,-10.338
3.060,-62.632,2711.700,-10.443
3.070,-62.716,2711.747,-10.548
3.080,-62.798,2711.792,-10.653
3.090,-62.879,2711.837,-10.758
3.100,-62.958,2711.880,-10.862
3.110,-63.035,2711.921,-10.966
3.120,-63.112,2711.961,-11.070
3.130,-63.186,2712.000,-11.173
3.140,-63.260,2712.038,-11.277
3.150,-63.331,2712.074,-11.380
3.160,-63.401,2712.109,-11.483
3.170,-63.470,2712.142,-11.585
3.180,-63.537,2712.175,-11.687
3.190,-63.603,2712.206,-11.789
3.200,-63.667,2712.236,-11.890
3.210,-63.730,2712.264,-11.991
3.220,-63.791,2712.291,-12.092
3.230,-63.895,2712.290,-12.201
3.240,-63.953,2712.315,-12.301
3.250,-64.010,2712.338,-12.401
3.260,-64.066,2712.360,-12.500
3.270,-64.119,2712.381,-12.598
3.280,-64.172,2712.400,-12.696
3.290,-64.223,2712.418,-12.794
3.300,-64.272,2712.436,-12.891
3.310,-64.320,2712.451,-12.988
3.320,-64.367,2712.466,-13.084
3.330,-64.412,2712.479,-13.179
3.340,-64.455,2712.491,-13.274
3.350,-64.497,2712.502,-13.369
3.360,-64.538,2712.511,-13.462
3.370,-64.577,2712.519,-13.555
3.380,-64.615,2712.526,-13.648
3.390,-64.651,2712.531,-13.740
3.400,-64.686,2712.536,-13.831
3.410,-64.719,2712.539,-13.922
3.420,-64.751,2712.542,-14.012
3.430,-64.782,2712.542,-14.101
3.440,-64.811,2712.542,-14.190
3.450,-64.838,2712.540,-14.278
3.460,-64.865,2712.537,-14.365
3.470,-64.889,2712.533,-14.452
3.480,-64.913,2712.528,-14.537
3.490,-64.935,2712.521,-14.623
3.500,-64.956,2712.514,-14.707
3.510,-64.975,2712.505,-14.790
3.520,-64.993,2712.495,-14.873
3.530,-65.009,2712.483,-14.955
3.540,-65.024,2712.471,-15.036
3.550,-65.038,2712.457,-15.117
3.560,-65.050,2712.443,-15.196
3.570,-65.061,2712.427,-15.275
3.580,-65.071,2712.409,-15.353
3.590,-65.079,2712.391,-15.430
3.600,-65.086,2712.372,-15.506
3.610,-65.091,2712.351,-15.581
3.620,-65.095,2712.330,-15.656
3.630,-65.098,2712.307,-15.729
3.640,-65.099,2712.282,-15.802
3.650,-65.100,2712.257,-15.873
3.660,-65.098,2712.231,-15.944
3.670,-65.096,2712.204,-16.014
3.680,-65.092,2712.175,-16.083
3.690,-65.087,2712.146,-16.151
3.700,-65.080,2712.115,-16.218
3.710,-65.073,2712.083,-16.284
3.720,-65.064,2712.050,-16.349
3.730,-65.053,2712.016,-16.413
3.740,-65.042,2711.980,-16.476
3.750,-65.029,2711.944,-16.538
3.760,-65.015,2711.907,-16.599
3.770,-65.000,2711.868,-16.660
3.780,-64.983,2711.828,-16.719
3.790,-64.965,2711.788,-16.777
3.800,-64.946,2711.746,-16.834
3.810,-64.926,2711.703,-16.890
3.820,-64.904,2711.659,-16.945
3.830,-64.881,2711.614,-16.999
3.840,-64.857,2711.568,-17.052
3.850,-64.832,2711.521,-17.104
3.860,-64.806,2711.473,-17.154
3.870,-64.778,2711.424,-17.204
3.880,-64.749,2711.374,-17.253
3.890,-64.719,2711.323,-17.300
3.900,-64.688,2711.270,-17.347
3.910,-64.656,2711.217,-17.392
3.920,-64.623,2711.163,-17.437
3.930,-64.588,2711.107,-17.480
3.940,-64.552,2711.051,-17.522
3.950,-64.515,2710.994,-17.563
3.960,-64.477,2710.936,-17.603
3.970,-64.438,2710.876,-17.642
3.980,-64.398,2710.816,-17.680
3.990,-64.356,2710.755,-17.717
4.000,-64.314,2710.693,-17.752
4.010,-64.270,2710.629,-17.787
4.020,-64.225,2710.565,-17.820
4.030,-64.180,2710.500,-17.852
4.040,-64.133,2710.434,-17.883
4.050,-64.085,2710.367,-17.913
4.060,-64.036,2710.299,-17.942
4.070,-63.986,2710.230,-17.970
4.080,-63.934,2710.160,-17.996
4.090,-63.882,2710.089,-18.022
4.100,-63.829,2710.018,-18.046
4.110,-63.775,2709.945,-18.069
4.120,-63.720,2709.871,-18.091
4.130,-63.663,2709.797,-18.112
4.140,-63.606,2709.721,-18.132
4.150,-63.548,2709.645,-18.150
4.160,-63.489,2709.568,-18.168
4.170,-63.428,2709.489,-18.184
4.180,-63.367,2709.410,-18.199
4.190,-63.305,2709.330,-18.213
4.200,-63.242,2709.249,-18.226
4.210,-63.178,2709.167,-18.238
4.220,-63.113,2709.084,-18.248
4.230,-63.047,2709.001,-18.258
4.240,-62.980,2708.916,-18.266
4.250,-62.913,2708.831,-18.273
4.260,-62.844,2708.745,-18.279
4.270,-62.775,2708.657,-18.284
4.280,-62.704,2708.569,-18.287
4.290,-62.633,2708.480,-18.290
4.300,-62.561,2708.391,-18.291
4.310,-62.488,2708.300,-18.291
4.320,-62.414,2708.209,-18.291
4.330,-62.339,2708.116,-18.288
4.340,-62.264,2708.023,-18.285
4.350,-62.187,2707.929,-18.281
4.360,-62.110,2707.834,-18.275
4.370,-62.032,2707.739,-18.269
